@RELATION DB 

@ATTRIBUTE name STRING 
@ATTRIBUTE cites_count.currentYear  NUMERIC 
@ATTRIBUTE cites_count.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_count.L5Y.median  NUMERIC 
@ATTRIBUTE cites_count.L5Y.std  NUMERIC 
@ATTRIBUTE cites_count.speed.mean  NUMERIC 
@ATTRIBUTE cites_count.speed.median  NUMERIC 
@ATTRIBUTE cites_count.speed.std  NUMERIC 
@ATTRIBUTE cites_count.acc.mean  NUMERIC 
@ATTRIBUTE cites_count.acc.median  NUMERIC 
@ATTRIBUTE cites_count.acc.std  NUMERIC 
@ATTRIBUTE cites_publication.currentYear  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.median  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.std  NUMERIC 
@ATTRIBUTE cites_publication.speed.mean  NUMERIC 
@ATTRIBUTE cites_publication.speed.median  NUMERIC 
@ATTRIBUTE cites_publication.speed.std  NUMERIC 
@ATTRIBUTE cites_publication.acc.mean  NUMERIC 
@ATTRIBUTE cites_publication.acc.median  NUMERIC 
@ATTRIBUTE cites_publication.acc.std  NUMERIC 
@ATTRIBUTE authors_count.currentYear  NUMERIC 
@ATTRIBUTE authors_count.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_count.L5Y.median  NUMERIC 
@ATTRIBUTE authors_count.L5Y.std  NUMERIC 
@ATTRIBUTE authors_count.speed.mean  NUMERIC 
@ATTRIBUTE authors_count.speed.median  NUMERIC 
@ATTRIBUTE authors_count.speed.std  NUMERIC 
@ATTRIBUTE authors_count.acc.mean  NUMERIC 
@ATTRIBUTE authors_count.acc.median  NUMERIC
@ATTRIBUTE authors_count.acc.std  NUMERIC 
@ATTRIBUTE authors_total.currentYear  NUMERIC 
@ATTRIBUTE authors_total.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_total.L5Y.median  NUMERIC 
@ATTRIBUTE authors_total.L5Y.std  NUMERIC 
@ATTRIBUTE authors_total.speed.mean  NUMERIC 
@ATTRIBUTE authors_total.speed.median  NUMERIC 
@ATTRIBUTE authors_total.speed.std  NUMERIC 
@ATTRIBUTE authors_total.acc.mean  NUMERIC 
@ATTRIBUTE authors_total.acc.median  NUMERIC 
@ATTRIBUTE authors_total.acc.std  NUMERIC 
@ATTRIBUTE countries_count.currentYear  NUMERIC 
@ATTRIBUTE countries_count.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_count.L5Y.median  NUMERIC 
@ATTRIBUTE countries_count.L5Y.std  NUMERIC 
@ATTRIBUTE countries_count.speed.mean  NUMERIC 
@ATTRIBUTE countries_count.speed.median  NUMERIC 
@ATTRIBUTE countries_count.speed.std  NUMERIC 
@ATTRIBUTE countries_count.acc.mean  NUMERIC 
@ATTRIBUTE countries_count.acc.median  NUMERIC 
@ATTRIBUTE countries_count.acc.std  NUMERIC 
@ATTRIBUTE countries_total.currentYear  NUMERIC 
@ATTRIBUTE countries_total.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_total.L5Y.median  NUMERIC 
@ATTRIBUTE countries_total.L5Y.std  NUMERIC 
@ATTRIBUTE countries_total.speed.mean  NUMERIC 
@ATTRIBUTE countries_total.speed.median  NUMERIC 
@ATTRIBUTE countries_total.speed.std  NUMERIC 
@ATTRIBUTE countries_total.acc.mean  NUMERIC 
@ATTRIBUTE countries_total.acc.median  NUMERIC 
@ATTRIBUTE countries_total.acc.std  NUMERIC 
@ATTRIBUTE articles_count.currentYear  NUMERIC 
@ATTRIBUTE articles_count.L5Y.mean  NUMERIC 
@ATTRIBUTE articles_count.L5Y.median  NUMERIC 
@ATTRIBUTE articles_count.L5Y.std  NUMERIC 
@ATTRIBUTE articles_count.speed.mean  NUMERIC 
@ATTRIBUTE articles_count.speed.median  NUMERIC 
@ATTRIBUTE articles_count.speed.std  NUMERIC 
@ATTRIBUTE articles_count.acc.mean  NUMERIC 
@ATTRIBUTE articles_count.acc.median  NUMERIC 
@ATTRIBUTE articles_count.acc.std  NUMERIC 
@ATTRIBUTE conf_count.currentYear  NUMERIC 
@ATTRIBUTE conf_count.L5Y.mean  NUMERIC 
@ATTRIBUTE conf_count.L5Y.median  NUMERIC 
@ATTRIBUTE conf_count.L5Y.std  NUMERIC 
@ATTRIBUTE conf_count.speed.mean  NUMERIC 
@ATTRIBUTE conf_count.speed.median  NUMERIC 
@ATTRIBUTE conf_count.speed.std  NUMERIC 
@ATTRIBUTE conf_count.acc.mean  NUMERIC 
@ATTRIBUTE conf_count.acc.median  NUMERIC 
@ATTRIBUTE conf_count.acc.std  NUMERIC 
@ATTRIBUTE field_count.currentYear  NUMERIC 
@ATTRIBUTE field_count.L5Y.mean  NUMERIC 
@ATTRIBUTE field_count.L5Y.median  NUMERIC 
@ATTRIBUTE field_count.L5Y.std  NUMERIC 
@ATTRIBUTE field_count.speed.mean  NUMERIC 
@ATTRIBUTE field_count.speed.median  NUMERIC 
@ATTRIBUTE field_count.speed.std  NUMERIC 
@ATTRIBUTE field_count.acc.mean  NUMERIC 
@ATTRIBUTE field_count.acc.median  NUMERIC 
@ATTRIBUTE field_count.acc.std  NUMERIC 
@ATTRIBUTE field_total.currentYear  NUMERIC 
@ATTRIBUTE field_total.L5Y.mean  NUMERIC 
@ATTRIBUTE field_total.L5Y.median  NUMERIC 
@ATTRIBUTE field_total.L5Y.std  NUMERIC 
@ATTRIBUTE field_total.speed.mean  NUMERIC 
@ATTRIBUTE field_total.speed.median  NUMERIC 
@ATTRIBUTE field_total.speed.std  NUMERIC 
@ATTRIBUTE field_total.acc.mean  NUMERIC 
@ATTRIBUTE field_total.acc.median  NUMERIC 
@ATTRIBUTE field_total.acc.std  NUMERIC 
@ATTRIBUTE access_open_count.currentYear  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_open_count.speed.mean  NUMERIC 
@ATTRIBUTE access_open_count.speed.median  NUMERIC 
@ATTRIBUTE access_open_count.speed.std  NUMERIC 
@ATTRIBUTE access_open_count.acc.mean  NUMERIC 
@ATTRIBUTE access_open_count.acc.median  NUMERIC 
@ATTRIBUTE access_open_count.acc.std  NUMERIC 
@ATTRIBUTE access_closed_count.currentYear  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_closed_count.speed.mean  NUMERIC 
@ATTRIBUTE access_closed_count.speed.median  NUMERIC 
@ATTRIBUTE access_closed_count.speed.std  NUMERIC 
@ATTRIBUTE access_closed_count.acc.mean  NUMERIC 
@ATTRIBUTE access_closed_count.acc.median  NUMERIC 
@ATTRIBUTE access_closed_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_count.currentYear  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_count.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_count.speed.median  NUMERIC 
@ATTRIBUTE sponsor_count.speed.std  NUMERIC 
@ATTRIBUTE sponsor_count.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_count.acc.median  NUMERIC 
@ATTRIBUTE sponsor_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_total.currentYear  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_total.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_total.speed.median  NUMERIC 
@ATTRIBUTE sponsor_total.speed.std  NUMERIC 
@ATTRIBUTE sponsor_total.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_total.acc.median  NUMERIC 
@ATTRIBUTE sponsor_total.acc.std  NUMERIC 
@ATTRIBUTE publications.currentYear  NUMERIC 
@ATTRIBUTE publications.L5Y.mean  NUMERIC 
@ATTRIBUTE publications.L5Y.median  NUMERIC 
@ATTRIBUTE publications.L5Y.std  NUMERIC 
@ATTRIBUTE publications.speed.mean  NUMERIC 
@ATTRIBUTE publications.speed.median  NUMERIC 
@ATTRIBUTE publications.speed.std  NUMERIC 
@ATTRIBUTE publications.acc.mean  NUMERIC 
@ATTRIBUTE publications.acc.median  NUMERIC 
@ATTRIBUTE publications.acc.std  NUMERIC 

@DATA 
Eberhard Karls Universitat Tubingen,2152,44515.666666666664,46942.5,29548.396920231655,16864.6,18828,4879.735017395924,8270.25,5051,3868.1939826616763,0.7342204,10.99510085,19.6408795,7.468123889237523,4.24609452,4.647627,0.9514592780604565,1.5205781749999994,1.4807295,0.4762983556306299,2931,3934.8333333333335,4070.5,473.740933657017,392,180,529.863001161621,469.75,181.5,455.87025292291224,51,51,51,0,0,0,0,0,0,0,1378,1639.8333333333333,1584,219.87452229750394,272,426,213.46381426368265,331.75,321.5,154.6065571054475,120,128.16666666666666,127,9.190877119308157,12.8,18,4.166533331199931,7.25,8,2.0463381929681126,8384,10524.833333333334,11959.5,1365.729526256531,1531.8,1279,1241.4239243707202,1186.75,1800,1020.6449860259933,2318,3045.6666666666665,3140.5,340.17185199379577,313.8,162,360.20349803964984,308,120.5,322.71891794563265,286,304.3333333333333,297.5,39.49542870876184,33.4,46,25.973832986296035,38.5,42,24.45914961727002,28,28,28,0,0,0,0,0,0,0,4831,6408.5,6646,735.2155579601581,625.2,307,815.4604588819742,700.25,268.5,710.8946388178772,871,1170.3333333333333,1386,207.19529166679655,173.2,346,122.19558093482759,208.25,292.5,89.5359564644283,1713,2436.3333333333335,2189,623.4719097298788,914,474,574.5673154644284,592.25,929,532.046696728774,10,10,10,0,0,0,0,0,0,0,655,977.3333333333334,519.5,585.8278093622922,949,67,563.997517725034,568.75,781,560.644439462303
University of California Irvine,2249,59377,24957.5,39653.67985866297,22784,22912,3565.8741985661804,5507.25,5554.5,2791.5822014585206,0.6457077,12.109770166666666,21.8699495,8.296535166391743,4.735556860000001,4.907085000000002,0.7082122682060448,0.7509603500000006,0.5238830000000014,0.7032481016031276,3483,4758.833333333333,4936.5,601.3056396062008,488.6,272,694.7231390993106,591.5,256,574.7910489908485,51,51,51,0,0,0,0,0,0,0,2952,5262.5,5489.5,1221.2224408354114,1514.4,1638,897.6753533432897,1235.25,1646.5,515.9420388958434,114,138.16666666666666,142,13.018149723452341,11,2,13.145341380123988,13.75,19,13.160072188251856,8971,13443.166666666666,15029,2404.6961288741295,2761.6,1921,2101.09101183171,1507.25,251.5,2224.6675453874,2729,3392,3469,324.173821686247,300.8,228,368.8356815710758,346.75,198,275.8318101669929,254,506.8333333333333,555,113.77377651384445,78.6,27,122.85373417198193,83.75,158.5,127.75244616053345,28,28,28,0,0,0,0,0,0,0,5862,7839.666666666667,8052.5,958.2923469496259,921.8,3044,1086.086258084504,962.5,484.5,810.6751815616412,937,1378.8333333333333,1484,231.3247476792937,228.2,246,151.74636733707993,175,84,152.47950681976906,2697,3211.6666666666665,3229,291.4067413236847,340.4,150,330.0742946671249,231.25,38.5,245.581325633689,10,10,10,0,0,0,0,0,0,0,1435,1423.1666666666667,1503.5,365.6831126657189,377.6,484,212.3003532733754,305.5,357.5,97.69979529149485
Indian Institute of Science,887,17269.166666666668,29323.5,10630.80256325405,6161,6451,856.4617913252173,594.5,561,271.90945184013003,0.46832103,6.322774838333333,7.2176143999999995,4.019433695986351,2.2802683939999997,2.0972447699999996,0.36537950337983055,0.4484050575000005,0.3901176150000003,0.23262887484797934,1894,2661.6666666666665,2684,379.9020341555907,342.8,200,450.3480431843798,324.75,114.5,412.7471229457572,51,51,51,0,0,0,0,0,0,0,3801,2674.5,3949.5,2270.7771613847685,1938,3301,1764.3627744882854,1411.5,894,959.0621721244145,95,90.66666666666667,85,11.527744310527055,9.8,14,3.9698866482558417,5.75,7,2.7726341266023544,6185,5796.833333333333,3828.5,2551.4147981506694,2400,4560,2030.6693477767374,1166.25,2231.5,1072.2220793753504,1421,1867,1879.5,226.59140907516036,222.2,23,271.5241425729948,184.25,35.5,223.86868360715394,307,578,612,125.96295751794122,106.4,32,139.6661734279278,113.75,197,138.47991731655532,28,27.5,28,0.7637626158259734,0.8,1,0.7483314773547883,1,1,0.7071067811865476,3608,4936.5,4960,696.8727167376646,733.2,2333,821.6657227851238,561,262.5,653.7319787191078,324,413,395,80.92383250110358,118.4,72,55.37725164722424,64.25,96.5,52.19853925159209,1638,2218.3333333333335,2286.5,280.07181618688844,270.4,158,313.1048386722888,219.25,48,298.3558068816493,10,6.666666666666667,10,4.714045207910317,2,0,4,5,5,5,989,711.1666666666666,1464,626.1875162884961,833.4,1114,525.0019428535479,613.25,907,540.7898737032712
University of Bergen,1500,35946.333333333336,38903,23168.7416696625,12239,17279,5674.933021631181,5409.5,2253.5,3958.944587892081,0.6576063,11.8479711,21.023141000000003,7.923682193771853,4.15238714,5.3339630000000025,1.938908175580319,2.02551575,1.4741828499999985,1.5911033270761337,2281,2981.8333333333335,3031,349.87350888888716,303.2,144,392.14252511045015,297.75,32.5,395.6086292031558,51,51,51,0,0,0,0,0,0,0,3104,5363.166666666667,5598.5,1201.2127783573103,1500.4,1615,873.1021933313419,1207.5,1605,505.0388598909989,145,146.66666666666666,147,6.472162612982533,6,6,3.3466401061363023,3.5,6,3.840572873934304,10406,13671.666666666666,14252,2062.8312797921426,2176.6,1909,1847.4740160554356,1736.25,2342,1746.0607628315802,1906,2335,2358,227.93200740571737,218.2,16,259.4913486033783,223.25,335.5,206.5688444562732,135,175.5,184.5,21.468969855739857,27.4,34,18.757398540309367,21.5,17.5,18.553975315279473,28,28,28,0,0,0,0,0,0,0,3685,4728.833333333333,4808,527.8640660456272,479,20,600.8660416432268,510,802.5,521.3036543129158,162,550.3333333333334,162,551.272971302683,932,1082,471.8762549652186,353.5,624,520.8673055587191,1756,1690.1666666666667,1756,100.27365334700613,158,133,97.82228784893553,65.5,64.5,65.51526539669972,10,10,10,0,0,0,0,0,0,0,192,334.1666666666667,192,217.67591863951225,341.2,282,214.02934378257578,215,144.5,236.99261591872434
Indian Institute of Technology Delhi,760,12527.666666666666,20296.5,7334.483682502054,4322.8,4155,1225.0861847233443,1520.75,1910,549.4994881708262,0.42175362,6.090312586666665,3.5308567,3.9822180601954686,2.283268476,2.2871606,0.438459100881707,0.7367250549999996,0.6705476999999997,0.35301602901391016,1802,2120.8333333333335,1993.5,294.9776356871069,274,29,272.2704537771221,394.5,380.5,209.81718232785417,51,51,51,0,0,0,0,0,0,0,748,944.1666666666666,786,157.32388742830997,173.8,270,116.35188008794701,161.25,208,64.88981044817437,59,61.333333333333336,60.5,6.394442031083626,8.4,3,3.4409301068170506,5.25,5,1.920286436967152,2329,2718,2561,363.95466750682016,341,506,333.0309294945441,453.5,362.5,248.14159264419982,1303,1391.8333333333333,1344.5,149.91933015977477,130.4,204,110.7404171926402,169.75,243.5,83.24474457886215,359,552.1666666666666,524.5,124.78436956962554,130.8,333,121.0791476679614,165.5,175.5,101.26327073524733,27,27.5,27.5,0.5,0.4,0,0.48989794855663565,0.75,1,0.4330127018922193,3598,4137.333333333333,3813.5,659.5654293211217,598.6,26,547.3414290915681,837.25,874,402.36884509116754,154,161.83333333333334,162,19.152168429594482,21.8,36,14.971973817770321,12.75,21.5,13.77270852083932,1700,1766.3333333333333,1756,52.31209760232862,58.4,118,52.78484631028114,73,118,49.16299421312742,10,10,10,0,0,0,0,0,0,0,545,259.5,192,130.58936914363792,101.6,353,128.69125844438696,118.5,202.5,137.75431027739205
University of Aberdeen,893,26548.833333333332,45093.5,17856.610124513805,10954.2,17348,5884.692121088409,10040.5,12740,3798.8691409418147,0.6749811,11.6271943,15.9969405,7.560204179810424,4.676464579999999,5.385671999999998,2.516200187267125,4.34246975,4.5825273499999994,1.477483801884958,1323,2093.5,2270.5,359.91144744228404,209,6,259.1555517445073,180.5,261,188.5344796051905,51,51,51,0,0,0,0,0,0,0,507,741.1666666666666,788,109.76401454433456,74,42,78.41683492720169,62,17.5,48.69804924224378,113,130,129.5,13.291601358251256,13,21,7.64198926981712,13,11.5,3.6742346141747673,3543,5401.833333333333,5372.5,1028.1659101958637,968,1871,605.6649238646729,803.75,681,151.47503919788238,1045,1541,1653.5,234.22282837787895,149,440,151.70629518909226,106.25,150,110.55400264124316,122,169.83333333333334,173,23.14747406425927,21.6,21,13.705473359209451,14,22.5,15.795568998931314,28,28,28,0,0,0,0,0,0,0,2222,3464.3333333333335,3734.5,586.1526156973872,373.4,136,379.9582082282208,263,37.5,295.31423941286675,498,681.3333333333334,764.5,174.49609992457968,232.4,4,173.1480291542471,200.5,253,154.5355946052559,892,1419,1455,370.39573431669,374.6,57,257.04209771942027,243.25,351.5,234.7949903639343,10,10,10,0,0,0,0,0,0,0,335,435,452,83.9900787791828,114.2,7,73.89560203422123,108.75,109,41.52333681196635
University of Twente,896,20971.166666666668,38055.5,14786.156244008183,8625.2,5865,2413.822230405545,3808,3750.5,1680.5994466261138,0.5289256,8.2468603,15.010676,5.824096757929962,3.37972548,3.6320619999999995,1.0498362428482457,1.5429019499999994,1.6478476999999994,0.7303387560197844,1694,2431.5,2547.5,335.2341221693679,246.8,18,387.48801271781304,250,73,352.77117229161456,51,51,51,0,0,0,0,0,0,0,552,835.8333333333334,891,128.0981611456187,86.6,46,125.0705400963792,100.5,177,131.0982456022963,97,96.33333333333333,87.5,7.431165603202651,7,12,4.242640687119285,6.25,6.5,2.165063509461097,3668,4804.166666666667,4913,583.2299194047653,572.2,1932,706.0264584277278,570.5,793.5,482.31654543463463,1270,1592,1624.5,160.16970167086325,165.6,36,192.24213898102568,136,24,132.23085872821065,226,536.3333333333334,589.5,144.43299099890194,93.6,57,114.7424943079067,99,27,95.7601169589929,28,27.333333333333332,27,0.4714045207910317,0.6,1,0.48989794855663565,0.25,0,0.4330127018922193,3409,4691.833333333333,4900.5,595.1605992409854,497.6,1860,694.5895478626209,509.75,261,561.636170042493,697,684.5,673,174.47707585811955,157.4,161,92.77629007456592,77.75,86,58.3839661208452,1146,1769.5,1822.5,308.9896168697798,181.6,167,206.16750471400675,216,83.5,200.34844646265665,10,10,10,0,0,0,0,0,0,0,373,374.1666666666667,357,116.73390919332546,114.4,228,81.79633243611843,61.5,63.5,38.59080201291494
Scuola Normale Superiore di Pisa,472,10244.333333333334,8714.5,6016.195300095309,5117,730,2814.4689730036107,4771.25,4427,1271.0767826925328,1.063063,14.92299155,20.995038,9.007859020295438,6.504306199999999,11.10236,3.775877041614622,7.164622024999998,7.09076985,1.7218503888848067,444,657.3333333333334,689,106.80927966343666,100.6,66,91.03537773854733,95.75,44,67.46248957754227,51,51,51,0,0,0,0,0,0,0,4111,5656.833333333333,5324,1231.3106048254256,1325,64,1203.9252468488232,955,1378.5,968.8898286183006,79,75.33333333333333,75.5,2.8674417556808756,1.6,1,0.8,1.25,1.5,0.82915619758885,4979,6701,6204.5,1486.5114642455112,1487.4,206,1334.8353606344117,1475,2020.5,1111.8369934482303,385,554.8333333333334,579.5,85.56560186326175,89.2,54,67.92171964843058,77.25,39,51.49453854536421,31,43.5,42.5,9.17877987534291,12.2,5,6.734983296193094,7.5,3,4.9749371855331,24,25.333333333333332,25,0.9428090415820634,1,1,0.6324555320336759,0.75,1,0.4330127018922193,698,1019.6666666666666,1145.5,156.64042333389622,140,31,124.28676518439121,105.25,164,101.00835361493623,196,284.6666666666667,296,47.859748803723946,49.4,45,34.27302146003471,35,55,22.192341021172147,280,379.8333333333333,393,50.54838166439049,49.4,34,43.77030957167198,50,25.5,32.334192428449484,10,10,10,0,0,0,0,0,0,0,680,666.8333333333334,430.5,321.1642449311913,297.8,399,192.24713261840864,148,162,103.22063747138941
University of Vienna,1444,29015.833333333332,30684.5,19055.035060027807,10868.8,17549,4105.472367462726,6858,3806.5,4299.840287731627,0.6181507,8.767343533333333,15.611818,5.978250066027932,3.38836206,2.9342055000000005,1.2039704765562051,2.0317345500000012,2.1683477500000015,1.08891778116655,2336,3230.3333333333335,3323.5,433.3211536749876,342.6,194,472.8681000025271,400.5,700.5,507.82206529452816,51,51,51,0,0,0,0,0,0,0,577,902.8333333333334,672,278.0751796826814,281.8,263,219.74112041217955,248.5,150,263.09456474811486,130,126.33333333333333,133.5,15.040685563571305,9.8,3,14.634206503941375,10.25,2.5,14.306903927824496,6447,8323,8411,1053.2035257568532,984.6,3152,1133.9334371999091,1159.25,1432.5,978.8665320154735,1891,2421.8333333333335,2502.5,254.740009072431,198,36,276.45108066346927,241.25,65.5,280.9469478389114,152,257.5,273,48.63383595810637,40.8,18,36.98323944707927,25.75,10,32.80529682840867,28,28,28,0,0,0,0,0,0,0,4058,5496.166666666667,5596,704.452368076713,567,242,781.1729642019109,715,1138,794.1394713776667,1109,1186.1666666666667,1257.5,164.90039080878154,168,148,98.51497348119219,84,117,77.3789377027108,1383,2058.6666666666665,2175.5,305.6395844054817,201.2,62,275.02174459485923,184,314,236.96940730820086,10,10,10,0,0,0,0,0,0,0,637,563.5,575.5,111.80451690338812,86.8,89,29.728101183896694,31.75,30.5,22.884219453588535
University of Otago,1104,26455.333333333332,39832,17655.104452316962,9304.4,13190,4397.885064437223,4792.75,3577.5,4119.0253929176015,0.53153586,9.20604491,16.693378,6.29770635340915,3.3052974280000003,4.0339214,1.6090587182298344,2.0473253150000006,1.6846380300000003,1.4596801114240354,2077,2800.8333333333335,2893.5,345.3015188047815,291,175,401.1239210019766,317.25,129,342.707145388012,51,51,51,0,0,0,0,0,0,0,614,847.6666666666666,866,119.65877411298439,109.4,335,117.10268997764312,126,55,102.69128492720304,143,146,145,15.853495934125487,15.6,20,5.388877434122992,10.25,13.5,4.437059837324712,4988,6702.666666666667,6870,1039.711765613699,1000.8,516,982.1351027226347,918.25,1527.5,1081.4262284132005,1647,2067,2139,204.01633921494295,185.8,39,235.19812924426077,184.25,271.5,190.95467394122616,197,240.33333333333334,238,33.39494306361701,42.4,31,28.66077458827657,25,40.5,24.869660230891775,28,28,28,0,0,0,0,0,0,0,3302,4460.166666666667,4599.5,562.400633198632,493.8,177,643.1825246382243,444.25,107,610.004661867432,624,776.5,780,102.08289115550492,102,50,93.16007728635695,92.75,145.5,97.96523618100454,1580,2003.1666666666667,2053.5,200.91243255596592,194.4,39,232.32098484639738,171.25,36.5,179.1736238959295,10,10,10,0,0,0,0,0,0,0,476,467.8333333333333,427,138.98850871764742,138.2,24,90.95361455159438,59.25,38.5,29.38005275693017
Tecnologico de Monterrey,497,4394.833333333333,2989.5,2173.1115492665244,1336.8,2162,711.4715454605335,700.25,282,527.3572674193464,0.5881657,5.476574549999999,5.5964501,3.371232397154021,1.8332276599999997,2.2099568,0.6260322751132552,0.5859020749999997,0.30812705000000007,0.6523133804345553,845,881.8333333333334,689,187.2355171672535,173.6,331,103.7315766774997,153.25,211,77.8600507320667,51,51,51,0,0,0,0,0,0,0,706,536.1666666666666,523.5,115.7114466631927,62.8,24,56.54520315641283,100.75,105,51.44110710317187,74,71.83333333333333,74,12.280291346525765,12.6,2,10.071742649611338,10.75,8,10.80219885023415,1732,1638,1640.5,416.0328512669803,365,352,112.74927937685456,101,120.5,72.49482740168432,632,584.5,579.5,119.0892522438528,90,45,49.29503017546495,86.25,75,44.61712115320754,88,150.83333333333334,160.5,30.612724297077662,29.8,3,37.87558580405061,25,18,26.248809496813376,26,27,27,0.5773502691896257,0.4,0,0.48989794855663565,0.5,0.5,0.5,1653,1634.5,1589,409.4405736286199,341.8,269,182.57644974092358,302.5,418.5,135.01944304432604,272,307.5,278,113.59834212405273,110.8,63,115.03981919318197,109.75,174.5,130.92053887759553,619,634.6666666666666,606.5,107.31832193163581,92.4,34,67.54731674907597,107.5,105,29.937434759845406,10,10,10,0,0,0,0,0,0,0,152,121,166,41.777186757048796,42.2,6,32.09610568277716,49.5,43.5,22.522211259110417
Erasmus University Rotterdam,3139,69905.16666666667,12730,46383.003548055065,25474,27641,7863.972558446526,10270.5,9406,6520.565792168652,0.78084576,13.189327693333333,19.110058000000002,8.940367205034498,4.939847848,5.147732000000001,1.2919512986570385,1.6036897650000008,1.0986795500000017,1.125122991869286,4020,5169.333333333333,5325,542.1653089438887,422,209,596.4793374459839,588.25,238,579.4322113068965,51,51,51,0,0,0,0,0,0,0,1422,2020.6666666666667,2166,302.74283182632456,208.4,427,146.44261674799452,87.75,57,85.79736301309033,149,148.5,149.5,10.420332688227058,8.6,2,5.642694391866354,8.25,5,3.766629793329841,12175,14572.5,14649.5,1909.727096559436,1996.6,1840,1569.3466920983394,1451,2350.5,1626.1674268045097,3177,3872.1666666666665,4034,329.2260705891251,283.8,57,347.3784103826834,282.75,14,356.66957748033406,394,491.8333333333333,490,54.79177756642769,54.8,24,56.346783404201524,68.25,26,55.33703551871929,28,28,28,0,0,0,0,0,0,0,6293,8037,8275,815.5815920760677,657,2494,923.4266619499352,711,255,901.7519060140655,593,424.3333333333333,443.5,156.6138208744327,77.4,57,60.49330541473164,77.25,75.5,40.28880117352712,806,846.8333333333334,806,175.48163879892266,167.2,281,125.93553906661931,149.75,167,97.45094920009758,10,10,10,0,0,0,0,0,0,0,196,135.16666666666666,136.5,51.75395851741413,23.8,7,26.24042682579687,34.25,36,21.924586655168667
Queens University Belfast,1144,26538.666666666668,39329,16925.137819888565,9081,2820,3830.5639793638743,4467.75,4542,1687.953846377323,0.60465115,9.967968791666669,17.322954000000003,6.511839011547807,3.5228269700000006,3.4808650000000014,1.2364378348933645,1.4914468374999994,1.3787174999999996,0.7289135807125833,1892,2583,2680,325.9355764564525,261,36,362.7136611709021,282.75,76,369.75557805123105,51,51,51,0,0,0,0,0,0,0,622,862.6666666666666,890,113.70527203647546,102.2,275,91.75053133361136,85,140.5,98.93684854491778,136,123.5,127,15.819292019556375,14.4,21,5.817215828899594,6.75,9,5.7608593109014565,5070,6319.333333333333,6359.5,833.1601820111717,797.8,503,750.2387353369593,763.25,1130,859.7730441808466,1454,1822.8333333333333,1865.5,181.80430565736214,173.2,588,210.35721998543335,161,54.5,176.25124113038183,149,273.1666666666667,293,56.9953701823422,36.4,129,46.62445710139689,37.75,67,45.920447515240966,28,28,28,0,0,0,0,0,0,0,3220,4358.333333333333,4541,550.8096061455558,484,220,623.9320475821065,463.5,839,568.3720172563037,1867,1538.3333333333333,1958.5,533.8594280228541,518.8,1224,535.2051569258277,854,1096,389.9961538271884,4589,3692.6666666666665,4589,1281.5093531544053,1106,2765,1324.6336852126326,2037.75,2728,1154.3540130739789,10,10,10,0,0,0,0,0,0,0,1023,877.8333333333334,1198,352.5197000011331,402.4,656,343.13647430723535,576,565,167.9449314507586
